"","endpoint","field","data_type","can_query","group","common_name","description"
"918","uspc_mainclasses","inventor_last_name","string","y","inventors","Last Name","Last name of inventor"
"919","uspc_mainclasses","inventor_last_seen_date","date","y","inventors","Last Seen Date","Most recent patent grant date for all the inventor's patents in the database"
"920","uspc_mainclasses","inventor_latitude","float","n","inventors","Latitude","Latitude of inventor's as listed on the selected patent patent"
"921","uspc_mainclasses","inventor_location_id","string","y","inventors","Location ID","Unique database ID for  inventor's location as listed on the selected patent"
"922","uspc_mainclasses","inventor_longitude","float","n","inventors","Longitude","Longitude of inventor's city as listed on the selected patent"
"923","uspc_mainclasses","inventor_num_patents_for_uspc_mainclass","integer","n","inventors","Number of Patents for USPC Mainclass","Number of patents for an inventor within a  USPC mainclass"
"924","uspc_mainclasses","inventor_state","string","y","inventors","State","Inventor's state as listed on the selected patent"
"925","uspc_mainclasses","inventor_total_num_patents","integer","y","inventors","Total Number of Patents","Total number of patents in the database for a given inventor (as indicated by unique inventor_id)"
"926","uspc_mainclasses","ipc_action_date","date","n","ipcs","Action Date","Date an International Patent Classification (IPC) is issued for the patent"
"927","uspc_mainclasses","ipc_class","string","y","ipcs","Class","Second hierarchial level of the IPC system, sections are subdivided into classes"
"928","uspc_mainclasses","ipc_classification_data_source","string","n","ipcs","Classification Data Source",NA
"929","uspc_mainclasses","ipc_classification_value","string","y","ipcs","Classification Value",NA
"930","uspc_mainclasses","ipc_first_seen_date","date","y","ipcs","First Seen Date","Grant date of the earliest patent in the database within a IPC group"
"931","uspc_mainclasses","ipc_last_seen_date","date","y","ipcs","Last Seen Date","Grant date of the most recent patent in the database within a IPC group"
"932","uspc_mainclasses","ipc_main_group","string","y","ipcs","Main Group","Subdivisions of the IPC subclass"
"933","uspc_mainclasses","ipc_section","string","y","ipcs","Section","Highest hierarchical levels of the IPC corresponding to broad technical fields ( A = Human Necessitites, B = Performing Operations; Transporint, C = Chemistry; Metallurgy, D = Textiles; paper, E = Fixed Constructing, F = Mechanical Engineering; Lighting; Heating; Weapons; Blasting Engines; Pumps, G = Physics, H = Electricity)"
"934","uspc_mainclasses","ipc_subclass","string","y","ipcs","Subclass","Subdivisions IPC class"
"935","uspc_mainclasses","ipc_subgroup","string","y","ipcs","Subgroup","Subdivisions of IPC main group"
"936","uspc_mainclasses","ipc_symbol_position","string","y","ipcs","Position","First or later position of symbols. The position of the first invention information classification can be recognized by this field. The letters ""F"" and ""L"" are used for the first and later position, respectively."
"937","uspc_mainclasses","ipc_total_num_assignees","integer","y","ipcs","Total Number of Assignees","Total number of unique assignees on patents within an IPC class"
"938","uspc_mainclasses","ipc_total_num_inventors","integer","y","ipcs","Total Number of Inventors","Total number of unique inventors on patents within an IPC class"
"939","uspc_mainclasses","ipc_version_indicator","date","n","ipcs","Version Indicator","The version of the IPC classification system"
"940","uspc_mainclasses","nber_category_id","string","y","nbers","Category ID","National Bureau of Economic Research (NBER) technology category ID (see nber_category_title for details)"
"941","uspc_mainclasses","nber_category_title","string","y","nbers","Category Title","Description of NBER category"
"942","uspc_mainclasses","nber_first_seen_date","date","y","nbers","First Seen Date","Grant date of the earliest patent in the database within a NBER subcategory"
"943","uspc_mainclasses","nber_last_seen_date","date","y","nbers","Last Seen Date","Grant date of the most recent patent in the database within a NBER subcategory"
"944","uspc_mainclasses","nber_subcategory_id","string","y","nbers","Subcategory ID","NBER subcategory ID (see nber_subcategory_title for details)"
"945","uspc_mainclasses","nber_subcategory_title","string","y","nbers","Subcategory Title","Description of NBER subcategory"
"946","uspc_mainclasses","nber_total_num_assignees","integer","y","nbers","Total Number of Assignees","Total number of unique assignees on patents within a NBER subcategory"
"947","uspc_mainclasses","nber_total_num_inventors","integer","y","nbers","Total Number of Inventors","Total number of unique inventors on patents within a NBER subcategory"
"948","uspc_mainclasses","nber_total_num_patents","integer","y","nbers","Total Number of Patents","Total number of patents within a NBER subcategory"
"949","uspc_mainclasses","patent_abstract","fulltext","n","patents","Abstract","Abstract of the patent"
"950","uspc_mainclasses","patent_date","date","y","patents","Grant Date","Date patent was granted"
"951","uspc_mainclasses","patent_firstnamed_assignee_city","string","y","patents","First Named Assignee City","City of the location of the first-named (i.e. first in the list) assignee on the patent"
"952","uspc_mainclasses","patent_firstnamed_assignee_country","string","y","patents","First Named Assignee Country","Country of the location of the first-named (i.e. first in the list) assignee on the patent"
"953","uspc_mainclasses","patent_firstnamed_assignee_id","string","y","patents","First Named Assignee ID","Assignee ID (assignee_id) for the first-named (i.e. first in the list) assignee on the patent"
"954","uspc_mainclasses","patent_firstnamed_assignee_latitude","float","n","patents","First Named Assignee Latitude","Latitude of the location of the first-named (i.e. first in the list) assignee on the patent"
"955","uspc_mainclasses","patent_firstnamed_assignee_location_id","string","y","patents","First Named Assignee Location ID","Unique database ID for the location of the first-named (i.e. first in the list) assignee on the patent"
"956","uspc_mainclasses","patent_firstnamed_assignee_longitude","float","n","patents","First Named Assignee Longitude","Longitude of the location of the first-named (i.e. first in the list) assignee on the patent"
"957","uspc_mainclasses","patent_firstnamed_assignee_state","string","y","patents","First Named Assignee State","State of the location of the the first-named (i.e. first in the list) assignee on the patent"
"958","uspc_mainclasses","patent_firstnamed_inventor_city","string","y","patents","First Named Inventor City","City of the location of the the first-named (i.e. first in the list) inventor on the patent"
"959","uspc_mainclasses","patent_firstnamed_inventor_country","string","y","patents","First Named Inventor Country","Country of the location of the first-named (i.e. first in the list) inventor on the patent"
"960","uspc_mainclasses","patent_firstnamed_inventor_id","string","y","patents","First Named Inventor ID","Inventor ID (inventor_id) for the first-named (i.e. first in the list) inventor on the patent"
"961","uspc_mainclasses","patent_firstnamed_inventor_latitude","float","n","patents","First Named Inventor Latitude","Latitude of the location of the first-named (i.e. first in the list) inventor on the patent"
"962","uspc_mainclasses","patent_firstnamed_inventor_location_id","string","y","patents","First Named Inventor Location ID","Unique database ID for the location of the first-named (i.e. first in the list) inventor on the patent"
"963","uspc_mainclasses","patent_firstnamed_inventor_longitude","float","n","patents","First Named Inventor Longitude","Longitude of the location of the first-named (i.e. first in the list) inventor on the patent"
"964","uspc_mainclasses","patent_firstnamed_inventor_state","string","y","patents","First Named Inventor State","State of the location of the first-named (i.e. first in the list) inventor on the patent"
"965","uspc_mainclasses","patent_id","string","y","patents","Patent ID","Unique database ID for patent"
"966","uspc_mainclasses","patent_kind","string","y","patents","Kind","World Intellectual Property Organization (WIPO) Standard ST.16 Patent Code (http://www.uspto.gov/learning-and-resources/support-centers/electronic-business-center/kind-codes-included-uspto-patent)"
"967","uspc_mainclasses","patent_number","string","y","patents","Number","US Patent number, as assigned by USPTO"
"968","uspc_mainclasses","patent_num_cited_by_us_patents","integer","y","patents","Number Cited by US Patents","Number of times the patent was cited by other US patents"
"969","uspc_mainclasses","patent_num_claims","integer","n","patents","Number of Claims","Number of claim statements on the patent"
"970","uspc_mainclasses","patent_num_combined_citations","integer","y","patents","Number of Combined Citations","Number of patents and applications cited by the selected patent. This is the sum of citations of US patents, foreign patents, and US applications"
"971","uspc_mainclasses","patent_num_foreign_citations","integer","y","patents","Number of Foreign Citations","Number of foreign patents cited by the selected patent"
"972","uspc_mainclasses","patent_num_us_application_citations","integer","y","patents","Number of US Application Citations","Number of US applications cited by the selected patent"
"973","uspc_mainclasses","patent_num_us_patent_citations","integer","y","patents","Number of US Patent Citations","Number of US patents cited by the selected patent"
"974","uspc_mainclasses","patent_title","fulltext","y","patents","Title","Title of the  patent"
"975","uspc_mainclasses","patent_type","string","y","patents","Type","Category of patent. There are 6 possible type: ""Defensive Publication"" - 509, ""Design"" - 474736, ""Plant"" - 21052, ""Reissue"" - 16416, ""Statutory Invention Registration"" - 2254, ""Utility"" - 4910906."
"976","uspc_mainclasses","rawinventor_first_name","string","y","rawinventors","First Name","Inventor first name before disambiguation as listed on the selected patent"
"977","uspc_mainclasses","rawinventor_last_name","string","y","rawinventors","Last Name","Inventor last name before disambiguation as listed on the selected patent"
"978","uspc_mainclasses","uspc_first_seen_date","date","y","uspc_mainclasses","First Seen Date","Grant date of the earliest patent in the database within a USPC mainclass"
"979","uspc_mainclasses","uspc_last_seen_date","date","y","uspc_mainclasses","Last Seen Date","Grant date of the most recent patent in the database within a USPC mainclass"
"980","uspc_mainclasses","uspc_mainclass_id","string","y","uspc_mainclasses","Mainclass ID","ID of the USPC mainclass"
"981","uspc_mainclasses","uspc_mainclass_title","string","y","uspc_mainclasses","Mainclass Title","Description of USPC mainclass"
"982","uspc_mainclasses","uspc_subclass_id","string","y","uspc_subclasses","Subclass ID","ID of USPC subclass"
"983","uspc_mainclasses","uspc_subclass_title","string","y","uspc_subclasses","Subclass Title","Description of USPC subclass"
"984","uspc_mainclasses","uspc_total_num_assignees","integer","y","uspc_mainclasses","Total Number of Assignees","Total number of unique assignees on patents within a USPC mainclass"
"985","uspc_mainclasses","uspc_total_num_inventors","integer","y","uspc_mainclasses","Total Number of Inventors","Total number of unique inventors on patents  within a USPC mainclass"
"986","uspc_mainclasses","uspc_total_num_patents","integer","y","uspc_mainclasses","Total Number of Patents","Total number of patents within a USPC mainclass"
"987","uspc_mainclasses","wipo_field_id","integer","y","wipos","WIPO Technology Field ID","ID of WIPO technology field"
"988","uspc_mainclasses","wipo_field_title","string","y","wipos","Technology Field Title","Description of WIPO technology field"
"989","uspc_mainclasses","wipo_sector_title","string","y","wipos","Technology Sector Title","Description of WIPO technology sector"
"990","uspc_mainclasses","wipo_sequence","integer","y","wipos","Sequence","Order of the WIPO technology field in the list of technology fields for the selected patent"
"991","uspc_mainclasses","year_id","integer","y","years","ID","Year"
"992","uspc_mainclasses","year_num_patents_for_uspc_mainclass","integer","n","years","Number of Patents for USPC Mainclass","#N/A"
